_corrupt_record,artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
"",Iron And Wine,Logged In,Landan,M,3,Thompson,153.05098,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,Naked As We Can,200,1513835189284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Derek & The Dominos,Logged In,Enrique,M,122,Miller,414.71955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1500182660284,6740,Have You Ever Loved A Woman,200,1513835253284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",58
"",Chicago,Logged In,Payton,F,39,Orozco,205.34812,paid,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1485260664284,1775,Now More Than Ever (LP Version),200,1513835282284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"",Riverside,Logged In,Alexis,F,4,Diaz,236.2771,paid,"Fort Collins, CO",PUT,NextSong,1495269268284,6232,Stuck Between,200,1513835304284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"",Breathe Carolina,Logged In,Elizabeth,F,21,Wheeler,242.23302,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1508260038284,7025,The Birds and The Bees (Album Version),200,1513835308284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1396
"",Bobby Helms,Logged In,Landan,M,4,Thompson,120.63302,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,Jingle Bell Rock,200,1513835342284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Pavement,Logged In,Carlisle,F,74,Long,99.16036,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6972,Mercy:The Laundromat,200,1513835352284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Matt Costa,Logged In,Evelin,F,16,Benjamin,176.14322,paid,"Key West, FL",PUT,NextSong,1512655967284,6518,Mr. Pitiful,200,1513835356284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",Philmont,Logged In,Melody,F,47,Williams,231.41832,paid,"Austin-Round Rock, TX",PUT,NextSong,1509202309284,5562,My Hippocratic Oath,200,1513835363284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2359
"",Strawbs,Logged In,Cullen,M,5,Fox,145.50159,paid,"Greensboro-High Point, NC",PUT,NextSong,1492587684284,6391,Or Am I Dreaming?,200,1513835370284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",628
"","",Logged In,Yusuf,M,0,Morgan,"",free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Home,1497829884284,6001,"",200,1513835396284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",1331
"",Four Tet,Logged In,Carlisle,F,75,Long,308.37506,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6972,high fives,200,1513835451284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Daft Punk,Logged In,Landan,M,5,Thompson,421.43302,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,Too Long / Steam Machine,200,1513835462284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Ratatat,Logged In,Isaiah,M,0,Webb,269.73995,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1509919090284,7017,Lex,200,1513835479284,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,724
"",Feist,Logged In,Payton,F,40,Orozco,219.84608,paid,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1485260664284,1775,Sealion,200,1513835487284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"",New Grass Revival,Logged In,Cullen,M,6,Fox,264.75057,paid,"Greensboro-High Point, NC",PUT,NextSong,1492587684284,6391,Sweet Release,200,1513835515284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",628
"",A Hope For Home,Logged In,Evelin,F,17,Benjamin,388.38812,paid,"Key West, FL",PUT,NextSong,1512655967284,6518,Absolution: Of Flight and Failure,200,1513835532284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",Justin Timberlake,Logged In,Alexis,F,5,Diaz,275.66975,paid,"Fort Collins, CO",PUT,NextSong,1495269268284,6232,Still On My Brain,200,1513835540284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"",Chaka Demus & Pliers / Jack Radics / The Taxi Gang,Logged In,Elizabeth,F,22,Wheeler,237.5571,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1508260038284,7025,Twist And Shout,200,1513835550284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1396
"",Soul II Soul,Logged In,Rayne,F,0,Faulkner,239.67302,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513705017284,3816,How Long,200,1513835585284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1659
"","",Logged Out,"","",0,"","",paid,"",GET,Home,"",5978,"",200,1513835587284,"",""
"","",Logged In,Jayden,M,0,Harris,"",free,"Virginia Beach-Norfolk-Newport News, VA-NC",GET,Home,1513154085284,6148,"",200,1513835590284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",158
"",Astrix,Logged In,Melody,F,48,Williams,453.01506,paid,"Austin-Round Rock, TX",PUT,NextSong,1509202309284,5562,Techno Widows,200,1513835594284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2359
"",Morcheeba,Logged In,Oscar,M,14,Stafford,319.89506,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1511648169284,5431,Moog Island,200,1513835623284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,1107
"",Christina Aguilera,Logged In,Irving,M,0,Smith,217.57342,free,"Orlando-Kissimmee-Sanford, FL",PUT,NextSong,1511422603284,6862,Genie In A Bottle,200,1513835626284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",387
"","",Logged In,Louis,M,0,May,"",free,"Detroit-Warren-Dearborn, MI",GET,Home,1510758005284,3383,"",200,1513835628284,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),2777
"",Subhumans,Logged In,Enrique,M,123,Miller,209.37098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1500182660284,6740,Rain,200,1513835667284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",58
"",Neko Case,Logged In,Payton,F,41,Orozco,185.91302,paid,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1485260664284,1775,Runnin' Out Of Fools (Cd),200,1513835706284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"",Sound Choice Karaoke,Logged In,Isaiah,M,1,Webb,274.78159,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1509919090284,7017,Perfectly Good Guitar (In The Style of John Haitt) - Karaoke,200,1513835748284,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,724
"","",Logged In,Payton,F,42,Orozco,"",paid,"Houston-The Woodlands-Sugar Land, TX",GET,Home,1485260664284,1775,"",200,1513835757284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"",Linkin Park,Logged In,Carlisle,F,76,Long,239.96036,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6972,Enth E Nd (Album Version),200,1513835759284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",Eminem,Logged In,Cullen,M,7,Fox,284.86485,paid,"Greensboro-High Point, NC",PUT,NextSong,1492587684284,6391,The Real Slim Shady,200,1513835779284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",628
"",Junior Kimbrough And The Soul Blues Boys,Logged In,Elizabeth,F,23,Wheeler,350.58893,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1508260038284,7025,All Night Long,200,1513835787284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1396
"",Fall Out Boy,Logged In,Alexis,F,6,Diaz,217.20771,paid,"Fort Collins, CO",PUT,NextSong,1495269268284,6232,Sugar_ We're Goin Down,200,1513835815284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"",The Killers,Logged In,Rayne,F,1,Faulkner,327.91465,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513705017284,3816,Romeo And Juliet,200,1513835824284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1659
"",Gin Blossoms,Logged In,Enrique,M,124,Miller,235.44118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1500182660284,6740,Hey Jealousy,200,1513835876284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",58
"","",Logged In,Evelyn,F,0,Gray,"",free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1506169686284,5176,"",200,1513835877284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",2574
"",Miley Cyrus,Logged In,Landan,M,6,Thompson,182.9873,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,Someday,200,1513835883284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Matthew Dear,Logged In,Payton,F,43,Orozco,190.27546,paid,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1485260664284,1775,Neighborhoods,200,1513835891284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"",Will Smith Featuring EVE,Logged In,Evelyn,F,1,Gray,224.54812,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1506169686284,5176,Can You Feel Me?,200,1513835911284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",2574
"","",Logged In,Evelyn,F,2,Gray,"",free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Logout,1506169686284,5176,"",307,1513835912284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",2574
"",Bowerbirds,Logged In,Evelin,F,18,Benjamin,240.14322,paid,"Key West, FL",PUT,NextSong,1512655967284,6518,The Marbled Godwit,200,1513835920284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",Gianmaria Testa,Logged In,Dream,F,0,Ford,196.12689,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1512250834284,4004,L'Automobile,200,1513835927284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",25
"",No Doubt,Logged In,Oscar,M,15,Stafford,78.78485,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1511648169284,5431,A Little Something Refreshing,200,1513835942284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,1107
"","",Logged Out,"","",3,"","",free,"",GET,Home,"",5176,"",200,1513835945284,"",""
"","",Logged Out,"","",4,"","",free,"",GET,Home,"",5176,"",200,1513835948284,"",""
"","",Logged Out,"","",5,"","",free,"",PUT,Login,"",5176,"",307,1513835949284,"",""
"","",Logged In,Evelyn,F,6,Gray,"",free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1506169686284,5176,"",200,1513835966284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",2574
"","",Logged In,Tristian,M,0,Ross,"",free,"Davenport-Moline-Rock Island, IA-IL",GET,Home,1508248706284,6513,"",200,1513835971284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,2731
"",Jem,Logged In,Tristian,M,1,Ross,226.42893,free,"Davenport-Moline-Rock Island, IA-IL",PUT,NextSong,1508248706284,6513,Come on Closer,200,1513835997284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,2731
"",Penguin CafÃÂ© Orchestra,Logged In,Carlisle,F,77,Long,288.9922,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6972,Dirt,200,1513835998284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",The Mars Volta,Logged In,Oscar,M,16,Stafford,435.43465,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1511648169284,5431,Goliath,200,1513836020284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,1107
"",BjÃÂ¶rk,Logged In,Alexis,F,7,Diaz,323.86567,paid,"Fort Collins, CO",PUT,NextSong,1495269268284,6232,It's Not Up to You,200,1513836032284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"","",Logged In,Alexis,F,8,Diaz,"",paid,"Fort Collins, CO",GET,Home,1495269268284,6232,"",200,1513836034284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"",Weezer,Logged In,Melody,F,49,Williams,241.81506,paid,"Austin-Round Rock, TX",PUT,NextSong,1509202309284,5562,Surf Wax America,200,1513836047284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2359
"",DHT Feat. EdmÃÂ©e,Logged In,Cullen,M,8,Fox,229.98159,paid,"Greensboro-High Point, NC",PUT,NextSong,1492587684284,6391,Listen To Your Heart,200,1513836063284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",628
"","",Logged In,Cullen,M,9,Fox,"",paid,"Greensboro-High Point, NC",PUT,Logout,1492587684284,6391,"",307,1513836064284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36\"",628
"",Drowning Pool,Logged In,Landan,M,7,Thompson,229.35465,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,Reason I'm Alive (Explicit),200,1513836065284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Cream,Logged In,Alejandro,M,0,Gray,254.40608,free,"Syracuse, NY",PUT,NextSong,1508329148284,6136,Crossroads,200,1513836079284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",779
"",Beach House,Logged In,Payton,F,44,Orozco,305.05751,paid,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1485260664284,1775,Lover Of Mine,200,1513836081284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"","",Logged Out,"","",10,"","",paid,"",GET,Home,"",6391,"",200,1513836104284,"",""
"",Justin Timberlake,Logged In,Enrique,M,125,Miller,355.99628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1500182660284,6740,LoveStoned/I Think She Knows,200,1513836111284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",58
"",Michael BublÃÂ©,Logged In,Dream,F,1,Ford,225.90649,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1512250834284,4004,Home (Album Version),200,1513836123284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",25
"",Outkast Featuring Killer Mike,Logged In,Elizabeth,F,24,Wheeler,295.33995,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1508260038284,7025,The Whole World,200,1513836137284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1396
"",Kings Of Leon,Logged In,Rayne,F,2,Faulkner,231.81016,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513705017284,3816,Use Somebody,200,1513836151284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1659
"",Beastie Boys,Logged In,Evelin,F,19,Benjamin,185.99138,paid,"Key West, FL",PUT,NextSong,1512655967284,6518,Alright Hear This,200,1513836160284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",237
"",Muse,Logged In,Ryan,M,0,Tucker,346.69669,free,"Riverside-San Bernardino-Ontario, CA",PUT,NextSong,1505411061284,6649,Resistance,200,1513836171284,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),2820
"","",Logged In,Melody,F,50,Williams,"",paid,"Austin-Round Rock, TX",GET,Downgrade,1509202309284,5562,"",200,1513836217284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2359
"","",Logged In,Rayne,F,3,Faulkner,"",free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Settings,1513705017284,3816,"",200,1513836229284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1659
"",BjÃÂ¶rk,Logged In,Carlisle,F,78,Long,348.57751,paid,"Trenton, NJ",PUT,NextSong,1504984277284,6972,Undo,200,1513836286284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2481
"",The Grapes Of Wrath,Logged In,Melody,F,51,Williams,138.05669,paid,"Austin-Round Rock, TX",PUT,NextSong,1509202309284,5562,All The Things I Wasn't,200,1513836288284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2359
"",Linkin Park,Logged In,Landan,M,8,Thompson,157.33506,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,One Step Closer (Album Version),200,1513836294284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Justin Bieber / Jessica Jarrell,Logged In,Alejandro,M,1,Gray,251.16689,free,"Syracuse, NY",PUT,NextSong,1508329148284,6136,Overboard,200,1513836333284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",779
"",P.O.D.,Logged In,Alexis,F,9,Diaz,203.7024,paid,"Fort Collins, CO",PUT,NextSong,1495269268284,6232,Alive (2006 Remastered Album Version),200,1513836355284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"",Rilo Kiley,Logged In,Rayne,F,4,Faulkner,213.75955,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1513705017284,3816,Go Ahead,200,1513836382284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",1659
"",Lene Marlin,Logged In,Payton,F,45,Orozco,239.22893,paid,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1485260664284,1775,How Would It Be,200,1513836386284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",1776
"",R.E.M.,Logged In,Melody,F,52,Williams,226.84689,paid,"Austin-Round Rock, TX",PUT,NextSong,1509202309284,5562,Gardening At Night (Live),200,1513836426284,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,2359
"",Milk Inc.,Logged In,Elizabeth,F,25,Wheeler,192.39138,paid,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1508260038284,7025,Time,200,1513836432284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2\"",1396
"",Nickelback,Logged In,Landan,M,9,Thompson,227.18649,paid,"Denver-Aurora-Lakewood, CO",PUT,NextSong,1507118210284,7006,Never Gonna Be Alone (Album Version),200,1513836451284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",LCD Soundsystem,Logged In,Oscar,M,17,Stafford,481.77587,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1511648169284,5431,On Repeat,200,1513836455284,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,1107
"",Apocalyptica / Sandra Nasic,Logged In,Enrique,M,126,Miller,203.44118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1500182660284,6740,Path,200,1513836466284,"\"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",58
"","",Logged In,Raiden,M,0,Cooper,"",free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1504979582284,879,"",200,1513836475284,"\"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",880
"","",Logged In,Landan,M,10,Thompson,"",paid,"Denver-Aurora-Lakewood, CO",GET,Home,1507118210284,7006,"",200,1513836490284,"\"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",649
"",Dwight Yoakam,Logged In,Raiden,M,1,Cooper,239.3073,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1504979582284,879,You're The One,200,1513836496284,"\"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",880
"",Rob Zombie,Logged In,Alexis,F,10,Diaz,233.53424,paid,"Fort Collins, CO",PUT,NextSong,1495269268284,6232,Feel So Numb,200,1513836558284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",174
"",The Avett Brothers,Logged In,Alejandro,M,2,Gray,227.99628,free,"Syracuse, NY",PUT,NextSong,1508329148284,6136,January Wedding,200,1513836584284,"\"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36\"",779
"","",Logged In,Andrew,M,0,Lee,"",free,"St. Louis, MO-IL",GET,Home,1503669951284,6091,"",200,1513836587284,"\"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36\"",910
